,Year,Copper,Iron,Zinc,Manganese,Lead
3138,2022.0,0.005,0.034,0.005,0.002,0.005
3139,2022.0,0.021,0.005,0.005,0.002,0.005
3140,2022.0,0.012,0.008,0.005,0.002,0.005
3141,2022.0,0.008,0.006,0.005,0.002,0.005
3142,2022.0,0.022,0.096,0.005,0.002,0.005
3143,2022.0,0.1,0.06,0.005,0.002,0.005
3144,2022.0,0.068,0.031,0.005,0.002,0.005
3145,2022.0,0.006,0.018,0.005,0.002,0.005
3146,2022.0,0.018,0.008,0.007,0.002,0.007
3147,2022.0,0.009,0.008,0.005,0.002,0.005
3148,2022.0,0.007,0.044,0.005,0.002,0.005
3149,2022.0,0.005,0.007,0.005,0.002,0.005
3150,2022.0,0.03,0.005,0.005,0.002,0.005
3151,2022.0,0.01,0.005,0.005,0.002,0.005
3152,2022.0,0.024,0.049,0.005,0.002,0.005
3153,2022.0,0.008,0.022,0.005,0.002,0.005
3154,2022.0,0.051,0.01,0.014,0.002,0.014
3155,2022.0,0.012,0.01,0.018,0.002,0.018
3156,2022.0,0.005,0.005,0.005,0.002,0.005
3157,2022.0,0.053,0.026,0.062,0.002,0.062
3158,2022.0,0.008,0.029,0.005,0.002,0.005
3159,2022.0,0.019,0.012,0.008,0.002,0.008
3160,2022.0,0.054,0.054,0.006,0.002,0.006
3161,2022.0,0.04,0.027,0.005,0.002,0.005
3162,2022.0,0.024,0.009,0.005,0.002,0.005
3163,2022.0,0.005,0.006,0.011,0.002,0.011
3164,2022.0,0.013,0.018,0.005,0.002,0.005
3165,2022.0,0.005,0.012,0.005,0.002,0.005
3166,2022.0,0.045,0.016,0.044,0.002,0.044
3167,2022.0,0.007,0.006,0.005,0.002,0.005
3168,2022.0,0.016,0.005,0.005,0.002,0.005
3169,2022.0,0.069,0.005,0.007,0.002,0.007
3170,2022.0,0.017,0.006,0.005,0.002,0.005
3171,2022.0,0.02,0.018,0.008,0.002,0.008
3172,2022.0,0.009,0.013,0.005,0.002,0.005
3173,2022.0,0.056,0.026,0.05,0.002,0.05
3174,2022.0,0.022,0.012,0.006,0.002,0.006
3175,2022.0,0.007,0.061,0.005,0.002,0.005
3176,2022.0,0.053,0.008,0.005,0.002,0.005
3177,2022.0,0.016,0.012,0.008,0.002,0.008
3178,2022.0,0.049,0.005,0.005,0.002,0.005
3179,2022.0,0.019,0.005,0.005,0.002,0.005
3180,2022.0,0.005,0.036,0.012,0.002,0.012
3181,2022.0,0.005,0.016,0.005,0.002,0.005
3182,2022.0,0.013,0.023,0.008,0.002,0.008
3183,2022.0,0.028,0.006,0.005,0.002,0.005
3184,2022.0,0.021,0.04,0.006,0.002,0.006
3185,2022.0,0.023,0.079,0.041,0.003,0.041
3186,2022.0,0.015,0.031,0.006,0.002,0.006
3187,2022.0,0.005,0.005,0.005,0.002,0.005
3188,2022.0,0.044,0.005,0.014,0.002,0.014
3189,2022.0,0.011,0.025,0.005,0.002,0.005
3190,2022.0,0.015,0.052,0.015,0.002,0.015
3191,2022.0,0.012,0.014,0.005,0.002,0.005
3192,2022.0,0.005,0.024,0.008,0.002,0.008
3193,2022.0,0.027,0.041,0.027,0.002,0.027
3194,2022.0,0.029,0.005,0.008,0.002,0.008
3195,2022.0,0.006,0.015,0.005,0.002,0.005
3196,2022.0,0.008,0.034,0.005,0.002,0.005
3197,2022.0,0.014,0.007,0.006,0.002,0.006
3198,2022.0,0.022,0.047,0.005,0.002,0.005
3199,2022.0,0.005,0.024,0.005,0.002,0.005
3200,2022.0,0.011,0.049,0.006,0.002,0.006
3201,2022.0,0.029,0.037,0.005,0.002,0.005
3202,2022.0,0.076,0.067,0.008,0.002,0.008
3203,2022.0,0.069,0.018,0.005,0.002,0.005
3204,2022.0,0.086,0.021,0.064,0.002,0.064
3205,2022.0,0.029,0.005,0.019,0.004,0.019
3206,2022.0,0.013,0.034,0.029,0.002,0.029
3207,2022.0,0.033,0.01,0.005,0.002,0.005
3208,2022.0,0.123,0.032,0.005,0.002,0.005
3209,2022.0,0.005,0.028,0.005,0.002,0.005
3210,2022.0,0.051,0.022,0.025,0.002,0.025
3211,2022.0,0.011,0.047,0.005,0.002,0.005
3212,2022.0,0.017,0.013,0.005,0.002,0.005
3213,2022.0,0.022,0.012,0.005,0.002,0.005
3214,2022.0,0.008,0.012,0.043,0.002,0.043
3215,2022.0,0.008,0.007,0.005,0.002,0.005
3216,2022.0,0.005,0.005,0.006,0.002,0.006
3217,2022.0,0.005,0.023,0.005,0.002,0.005
3218,2022.0,0.005,0.01,0.005,0.002,0.005
3219,2022.0,0.015,0.083,0.009,0.002,0.009
3220,2022.0,0.005,0.038,0.005,0.002,0.005
3221,2022.0,0.043,0.073,0.014,0.002,0.014
3222,2022.0,0.007,0.008,0.005,0.002,0.005
3223,2022.0,0.023,0.007,0.008,0.002,0.008
3224,2022.0,0.011,0.011,0.005,0.002,0.005
3225,2022.0,0.007,0.009,0.005,0.002,0.005
3226,2022.0,0.005,0.005,0.005,0.002,0.005
3227,2022.0,0.014,0.009,0.005,0.002,0.005
3228,2022.0,0.043,0.016,0.032,0.002,0.032
3229,2022.0,0.005,0.01,0.005,0.002,0.005
3230,2022.0,0.006,0.005,0.005,0.002,0.005
3231,2022.0,0.006,0.027,0.005,0.002,0.005
3232,2022.0,0.085,0.01,0.005,0.002,0.005
3233,2022.0,0.005,0.034,0.005,0.002,0.005
3234,2022.0,0.093,0.006,0.008,0.002,0.008
3235,2022.0,0.005,0.018,0.005,0.002,0.005
3236,2022.0,0.061,0.01,0.005,0.002,0.005
3237,2022.0,0.029,0.038,0.005,0.002,0.005
3238,2022.0,0.047,0.009,0.005,0.002,0.005
3239,2022.0,0.006,0.008,0.005,0.002,0.005
3240,2022.0,0.006,0.015,0.005,0.002,0.005
3241,2022.0,0.008,0.033,0.005,0.002,0.005
3242,2022.0,0.005,0.009,0.005,0.002,0.005
3243,2022.0,0.007,0.016,0.005,0.002,0.005
3244,2022.0,0.009,0.009,0.005,0.002,0.005
3245,2022.0,0.017,0.034,0.005,0.002,0.005
3246,2022.0,0.005,0.006,0.025,0.002,0.025
3247,2022.0,0.113,0.013,0.008,0.002,0.008
3248,2022.0,0.005,0.009,0.005,0.002,0.005
3249,2022.0,0.011,0.024,0.005,0.002,0.005
3250,2022.0,0.026,0.005,0.067,0.002,0.067
3251,2022.0,0.005,0.007,0.005,0.002,0.005
3252,2022.0,0.005,0.005,0.019,0.002,0.019
3253,2022.0,0.005,0.024,0.005,0.002,0.005
3254,2022.0,0.019,0.007,0.005,0.002,0.005
3255,2022.0,0.015,0.008,0.027,0.002,0.027
3256,2022.0,0.006,0.021,0.016,0.002,0.016
3257,2022.0,0.005,0.01,0.015,0.002,0.015
3258,2022.0,0.01,0.016,0.005,0.002,0.005
3259,2022.0,0.005,0.005,0.005,0.002,0.005
3260,2022.0,0.005,0.005,0.005,0.002,0.005
3261,2022.0,0.02,0.023,0.005,0.002,0.005
3262,2022.0,0.007,0.014,0.005,0.002,0.005
3263,2022.0,0.017,0.063,0.024,0.002,0.024
3264,2022.0,0.048,0.01,0.019,0.002,0.019
3265,2022.0,0.005,0.006,0.017,0.002,0.017
3266,2022.0,0.016,0.009,0.005,0.002,0.005
3267,2022.0,0.005,0.005,0.011,0.002,0.011
3268,2022.0,0.072,0.01,0.013,0.002,0.013
3269,2022.0,0.009,0.018,0.005,0.002,0.005
3270,2022.0,0.03,0.01,0.005,0.002,0.005
3271,2022.0,0.022,0.011,0.005,0.002,0.005
3272,2022.0,0.092,0.035,0.008,0.002,0.008
3273,2022.0,0.005,0.007,0.005,0.002,0.005
3274,2022.0,0.005,0.036,0.071,0.006,0.071
3275,2022.0,0.005,0.005,0.005,0.002,0.005
3276,2022.0,0.005,0.005,0.005,0.002,0.005
3277,2022.0,0.021,0.014,0.01,0.002,0.01
3278,2022.0,0.021,0.005,0.005,0.002,0.005
3279,2022.0,0.01,0.005,0.005,0.002,0.005
3280,2022.0,0.024,0.005,0.011,0.002,0.011
3281,2022.0,0.03,0.008,0.043,0.002,0.043
3282,2022.0,0.008,0.043,0.005,0.002,0.005
3283,2022.0,0.014,0.005,0.005,0.002,0.005
3284,2022.0,0.005,0.005,0.006,0.002,0.006
3285,2022.0,0.014,0.024,0.013,0.002,0.013
3286,2022.0,0.011,0.019,0.005,0.002,0.005
3287,2022.0,0.005,0.005,0.005,0.002,0.005
3288,2022.0,0.017,0.026,0.005,0.002,0.005
3289,2022.0,0.054,0.009,0.005,0.002,0.005
3290,2022.0,0.005,0.016,0.005,0.002,0.005
3291,2022.0,0.009,0.035,0.005,0.002,0.005
3292,2022.0,0.026,0.048,0.006,0.002,0.006
3293,2022.0,0.005,0.255,0.005,0.004,0.005
3294,2022.0,0.062,0.048,0.026,0.002,0.026
3295,2022.0,0.17,0.375,0.007,0.012,0.007
3296,2022.0,0.041,0.037,0.005,0.002,0.005
3297,2022.0,0.005,0.067,0.005,0.002,0.005
3298,2022.0,0.01,0.045,0.005,0.002,0.005
3299,2022.0,0.005,0.011,0.006,0.002,0.006
3300,2022.0,0.005,0.015,0.005,0.002,0.005
3301,2022.0,0.005,0.006,0.005,0.002,0.005
3302,2022.0,0.005,0.008,0.018,0.002,0.018
3303,2022.0,0.032,0.025,0.005,0.002,0.005
3304,2022.0,0.009,0.01,0.005,0.002,0.005
3305,2022.0,0.014,0.057,0.02,0.002,0.02
3306,2022.0,0.024,0.056,0.005,0.002,0.005
3307,2022.0,0.009,0.023,0.02,0.002,0.02
3308,2022.0,0.013,0.005,0.006,0.002,0.006
3309,2022.0,0.014,0.012,0.005,0.002,0.005
3310,2022.0,0.009,0.005,0.005,0.002,0.005
3311,2022.0,0.007,0.006,0.005,0.002,0.005
3312,2022.0,0.025,0.005,0.021,0.002,0.021
3313,2022.0,0.011,0.005,0.005,0.002,0.005
3314,2022.0,0.089,0.245,0.007,0.006,0.007
3315,2022.0,0.108,0.145,0.03,0.004,0.03
3316,2022.0,0.015,0.112,0.005,0.004,0.005
3317,2022.0,0.005,0.011,0.005,0.002,0.005
3318,2022.0,0.005,0.005,0.014,0.002,0.014
3319,2022.0,0.17,0.013,0.358,0.002,0.358
3320,2022.0,0.008,0.057,0.005,0.002,0.005
3321,2022.0,0.2,0.01,0.139,0.009,0.139
3322,2022.0,0.005,0.005,0.005,0.002,0.005
3323,2022.0,0.049,0.012,0.005,0.002,0.005
3324,2022.0,0.023,0.005,0.031,0.002,0.031
3325,2022.0,0.012,0.025,0.005,0.002,0.005
3326,2022.0,0.05,0.031,0.005,0.002,0.005
3327,2022.0,0.138,0.263,0.025,0.008,0.025
3328,2022.0,0.098,0.118,0.005,0.003,0.005
3329,2022.0,0.007,0.005,0.005,0.002,0.005
3330,2022.0,0.011,0.052,0.005,0.002,0.005
3331,2022.0,0.009,0.013,0.005,0.002,0.005
3332,2022.0,0.025,0.048,0.005,0.002,0.005
3333,2022.0,0.071,0.01,0.008,0.002,0.008
3334,2022.0,0.015,0.005,0.005,0.002,0.005
3335,2022.0,0.017,0.034,0.018,0.002,0.018
3336,2022.0,0.017,0.005,0.005,0.002,0.005
3337,2022.0,0.018,0.005,0.005,0.002,0.005
3338,2022.0,0.005,0.029,0.005,0.002,0.005
3339,2022.0,0.005,0.005,0.005,0.002,0.005
3340,2022.0,0.035,0.005,0.007,0.002,0.007
3341,2022.0,0.008,0.007,0.005,0.002,0.005
3342,2022.0,0.011,0.023,0.005,0.002,0.005
3343,2022.0,0.009,0.007,0.005,0.002,0.005
3344,2022.0,0.063,0.016,0.005,0.002,0.005
3345,2022.0,0.026,0.023,0.005,0.002,0.005
3346,2022.0,0.044,0.012,0.005,0.002,0.005
3347,2022.0,0.005,0.005,0.005,0.002,0.005
3348,2022.0,0.011,0.039,0.005,0.002,0.005
3349,2022.0,0.082,0.02,0.005,0.002,0.005
3350,2022.0,0.005,0.009,0.005,0.002,0.005
3351,2022.0,0.005,0.005,0.005,0.002,0.005
